Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance,Duration,CallStartHour,CallStartMinute,CallStartSecond
CI1754,44,management,divorced,primary,no,38,yes,no,cellular,5,may,4,-1,0,NA,15:01:09,15:03:46,no,157.0,15,1,9
CI1755,46,management,single,tertiary,no,668,yes,no,NA,15,may,2,-1,0,NA,13:07:45,13:28:48,yes,1263.0,13,7,45
CI1756,28,management,divorced,tertiary,no,7,yes,yes,NA,9,may,3,-1,0,NA,12:30:34,12:32:39,no,125.0,12,30,34
CI1757,37,management,single,tertiary,no,590,yes,no,cellular,17,apr,1,343,2,failure,15:35:12,15:35:49,no,37.0,15,35,12
CI1758,50,management,single,primary,no,522,yes,no,cellular,13,may,3,-1,0,NA,11:38:10,11:52:33,yes,863.0,11,38,10
CI1759,31,housemaid,single,tertiary,yes,29,no,no,cellular,21,nov,3,-1,0,NA,14:22:02,14:26:02,no,240.0,14,22,2
CI1760,36,entrepreneur,divorced,tertiary,no,351,no,no,cellular,25,aug,3,-1,0,NA,14:49:55,14:51:23,no,88.0,14,49,55
CI1761,33,management,single,tertiary,no,355,yes,no,NA,4,jun,3,-1,0,NA,13:15:28,13:16:55,no,87.0,13,15,28
CI1762,32,technician,married,tertiary,no,1288,yes,no,cellular,12,may,1,-1,0,NA,14:27:02,14:31:48,no,286.0,14,27,2
CI1763,34,entrepreneur,divorced,tertiary,no,992,yes,no,cellular,5,feb,2,-1,0,NA,12:08:55,12:10:06,yes,71.0,12,8,55
CI1764,53,services,single,tertiary,no,665,yes,no,cellular,22,apr,2,-1,0,NA,13:21:40,13:27:51,yes,371.0,13,21,40
CI1765,42,retired,divorced,tertiary,no,196,yes,no,NA,12,may,3,-1,0,NA,09:31:31,09:36:56,no,325.0,9,31,31
CI1766,50,retired,single,primary,no,253,no,no,cellular,28,may,9,-1,0,NA,13:32:27,13:41:00,yes,513.0,13,32,27
CI1767,53,technician,divorced,tertiary,no,654,no,no,NA,10,jul,1,-1,0,NA,16:06:09,16:07:16,yes,67.0,16,6,9
CI1768,37,entrepreneur,single,primary,no,143,no,no,cellular,27,aug,6,-1,0,NA,09:17:05,09:18:02,no,57.0,9,17,5
CI1769,42,retired,divorced,tertiary,no,3445,no,no,cellular,19,nov,3,-1,0,NA,15:33:38,16:01:20,no,1662.0,15,33,38
CI1770,35,management,single,primary,no,239,yes,no,NA,26,may,1,-1,0,NA,09:22:29,09:27:10,no,281.0,9,22,29
CI1771,46,entrepreneur,divorced,tertiary,no,2739,no,no,cellular,8,aug,4,-1,0,NA,09:14:12,09:16:09,no,117.0,9,14,12
CI1772,52,management,single,tertiary,no,3622,yes,yes,NA,23,may,7,-1,0,NA,09:09:37,09:10:17,no,40.0,9,9,37
CI1773,29,retired,divorced,tertiary,no,985,yes,no,cellular,23,jul,2,-1,0,NA,09:04:22,09:10:58,yes,396.0,9,4,22
CI1774,36,technician,single,primary,no,4145,no,no,NA,20,jun,4,-1,0,NA,09:21:42,09:38:10,yes,988.0,9,21,42
CI1775,29,retired,divorced,tertiary,no,105,yes,no,NA,27,may,3,-1,0,NA,17:46:18,17:46:23,no,5.0,17,46,18
CI1776,51,entrepreneur,divorced,tertiary,no,463,yes,no,cellular,5,may,1,343,3,failure,12:19:53,12:28:09,no,496.0,12,19,53
CI1777,28,technician,divorced,tertiary,no,0,yes,yes,cellular,18,may,5,-1,0,NA,10:57:39,11:04:09,yes,390.0,10,57,39
CI1778,45,admin.,single,primary,no,488,yes,no,telephone,28,jul,11,-1,0,NA,11:41:53,11:43:23,no,90.0,11,41,53
CI1779,34,entrepreneur,single,tertiary,no,672,no,no,cellular,23,jul,3,-1,0,NA,14:01:00,14:03:38,no,158.0,14,1,0
CI1780,44,housemaid,single,primary,no,1161,yes,no,NA,19,may,5,-1,0,NA,15:52:59,15:54:49,no,110.0,15,52,59
CI1781,35,technician,single,tertiary,no,203,yes,no,cellular,11,jul,2,-1,0,NA,12:47:53,13:15:22,yes,1649.0,12,47,53
CI1782,36,housemaid,single,tertiary,no,27,yes,yes,cellular,7,jul,4,-1,0,NA,12:12:43,12:15:14,no,151.0,12,12,43
CI1783,56,management,single,tertiary,no,2561,no,no,NA,20,jun,6,-1,0,NA,13:03:46,13:03:59,no,13.0,13,3,46
CI1784,33,entrepreneur,married,tertiary,no,273,yes,no,cellular,17,apr,1,317,1,failure,12:55:10,12:58:11,no,181.0,12,55,10
CI1785,46,retired,single,tertiary,no,1299,yes,no,cellular,14,jul,2,-1,0,NA,14:49:23,14:51:07,no,104.0,14,49,23
CI1786,30,management,divorced,tertiary,no,327,yes,no,telephone,18,may,2,-1,0,NA,09:24:34,09:24:55,no,21.0,9,24,34
CI1787,28,housemaid,divorced,tertiary,no,441,no,no,cellular,8,nov,1,-1,0,NA,09:05:04,09:06:50,no,106.0,9,5,4
CI1788,54,entrepreneur,single,tertiary,no,473,no,yes,cellular,13,aug,1,-1,0,NA,11:39:53,11:41:45,no,112.0,11,39,53
CI1789,32,retired,divorced,tertiary,no,6542,yes,no,cellular,15,may,4,175,5,failure,17:38:58,18:05:36,yes,1598.0,17,38,58
CI1790,43,housemaid,single,tertiary,no,642,no,no,cellular,31,jul,2,-1,0,NA,16:09:45,16:20:29,no,644.0,16,9,45
CI1791,31,entrepreneur,divorced,tertiary,no,438,yes,no,cellular,20,nov,1,100,2,failure,15:06:18,15:09:03,no,165.0,15,6,18
CI1792,70,services,married,primary,no,482,no,no,telephone,14,jan,1,196,2,success,14:50:10,14:56:22,yes,372.0,14,50,10
CI1793,40,housemaid,divorced,tertiary,no,65,yes,no,cellular,15,may,3,-1,0,NA,09:23:52,09:24:07,no,15.0,9,23,52
CI1794,42,management,single,primary,no,205,yes,no,cellular,17,apr,1,-1,0,NA,16:09:00,16:18:42,no,582.0,16,9,0
CI1795,42,management,single,primary,no,1673,yes,no,cellular,17,apr,3,-1,0,NA,15:03:49,15:14:25,yes,636.0,15,3,49
CI1796,38,management,single,tertiary,no,0,no,no,NA,6,jun,1,-1,0,NA,11:55:51,12:01:52,no,361.0,11,55,51
CI1797,25,unemployed,divorced,secondary,no,722,no,no,telephone,21,apr,2,-1,0,NA,15:14:38,15:25:01,yes,623.0,15,14,38
CI1798,24,technician,single,tertiary,no,94,yes,no,cellular,15,may,1,-1,0,NA,12:52:55,12:56:32,no,217.0,12,52,55
CI1799,55,technician,single,tertiary,no,139,no,no,cellular,30,apr,1,-1,0,NA,13:05:24,13:09:25,yes,241.0,13,5,24
CI1800,36,entrepreneur,single,primary,no,911,yes,yes,cellular,25,may,2,21,3,failure,11:01:07,11:03:04,yes,117.0,11,1,7
CI1801,46,management,single,tertiary,no,922,no,yes,cellular,14,jul,2,-1,0,NA,14:29:32,14:32:03,no,151.0,14,29,32
CI1802,29,management,single,primary,no,459,yes,yes,cellular,17,apr,3,318,1,failure,15:40:12,15:43:34,no,202.0,15,40,12
CI1803,54,services,single,tertiary,no,3538,no,no,cellular,27,may,1,-1,0,NA,10:19:10,10:32:50,yes,820.0,10,19,10
CI1804,30,entrepreneur,divorced,tertiary,no,699,yes,no,cellular,11,aug,4,-1,0,NA,15:50:52,15:54:25,no,213.0,15,50,52
CI1805,37,housemaid,single,tertiary,no,780,yes,no,NA,4,jun,5,-1,0,NA,12:28:27,12:30:32,no,125.0,12,28,27
CI1806,51,retired,single,primary,no,2635,no,no,cellular,1,sep,1,98,2,failure,14:23:59,14:27:00,yes,181.0,14,23,59
CI1807,37,technician,single,secondary,no,497,yes,no,telephone,19,nov,2,-1,0,NA,09:46:58,09:49:56,no,178.0,9,46,58
CI1808,31,management,single,tertiary,no,326,no,yes,cellular,29,jan,1,-1,0,NA,09:59:19,10:01:23,no,124.0,9,59,19
CI1809,52,entrepreneur,single,tertiary,no,196,yes,yes,cellular,24,feb,1,273,3,failure,12:17:50,12:19:46,no,116.0,12,17,50
CI1810,35,retired,single,primary,no,925,no,no,cellular,8,jun,4,-1,0,NA,10:26:13,10:29:33,yes,200.0,10,26,13
CI1811,47,self-employed,single,primary,no,0,yes,no,telephone,24,jul,1,-1,0,NA,17:46:50,17:50:03,no,193.0,17,46,50
CI1812,35,management,divorced,primary,no,1147,yes,yes,telephone,7,may,1,-1,0,NA,16:04:55,16:05:24,no,29.0,16,4,55
CI1813,53,technician,married,tertiary,no,394,yes,no,NA,15,may,2,-1,0,NA,13:56:00,14:05:59,no,599.0,13,56,0
CI1814,35,retired,divorced,tertiary,no,1494,yes,no,cellular,6,may,1,169,2,success,09:20:26,09:25:37,no,311.0,9,20,26
CI1815,49,technician,single,tertiary,no,2116,no,no,cellular,8,aug,3,-1,0,NA,16:27:54,16:29:43,no,109.0,16,27,54
CI1816,64,retired,single,secondary,no,2352,no,no,cellular,3,nov,4,183,7,success,11:55:05,11:58:06,yes,181.0,11,55,5
CI1817,26,entrepreneur,divorced,tertiary,no,44,no,no,cellular,30,oct,1,-1,0,NA,15:14:07,15:17:44,yes,217.0,15,14,7
CI1818,33,retired,married,secondary,no,2695,yes,no,cellular,12,aug,3,-1,0,NA,14:24:03,14:35:54,no,711.0,14,24,3
CI1819,52,entrepreneur,single,tertiary,no,1373,no,no,cellular,27,oct,1,-1,0,NA,14:57:30,15:00:07,no,157.0,14,57,30
CI1820,43,technician,single,tertiary,no,378,no,no,cellular,30,jul,8,-1,0,NA,10:54:25,11:07:27,yes,782.0,10,54,25
CI1821,60,services,married,tertiary,no,514,no,no,cellular,15,oct,2,213,10,success,10:10:01,10:13:08,yes,187.0,10,10,1
CI1822,36,admin.,divorced,tertiary,no,658,yes,no,cellular,29,jan,1,227,3,failure,11:27:35,11:29:14,no,99.0,11,27,35
CI1823,33,retired,single,primary,no,1047,no,no,cellular,8,aug,4,-1,0,NA,10:00:16,10:08:48,yes,512.0,10,0,16
CI1824,65,services,single,tertiary,no,20806,no,no,telephone,8,apr,2,-1,0,NA,12:22:13,12:30:56,yes,523.0,12,22,13
CI1825,28,entrepreneur,single,tertiary,no,1086,yes,no,cellular,20,apr,3,-1,0,NA,10:07:02,10:25:34,yes,1112.0,10,7,2
CI1826,22,management,single,tertiary,no,295,yes,no,NA,26,jun,2,-1,0,NA,14:34:44,14:37:14,no,150.0,14,34,44
CI1827,34,management,single,primary,no,503,yes,no,NA,26,may,2,-1,0,NA,09:47:56,09:49:56,no,120.0,9,47,56
CI1828,28,unemployed,divorced,tertiary,no,949,yes,no,NA,28,may,1,-1,0,NA,10:41:33,11:10:23,yes,1730.0,10,41,33
CI1829,38,management,divorced,tertiary,no,238,yes,no,cellular,8,may,1,366,2,failure,10:45:39,10:47:05,no,86.0,10,45,39
CI1830,29,unemployed,divorced,tertiary,no,0,no,no,NA,26,may,3,-1,0,NA,11:31:26,11:32:18,no,52.0,11,31,26
CI1831,33,retired,divorced,tertiary,no,0,no,no,cellular,28,aug,10,-1,0,NA,13:47:37,13:51:33,no,236.0,13,47,37
CI1832,28,management,divorced,tertiary,no,127,yes,no,cellular,4,jul,3,-1,0,NA,12:20:20,12:37:44,yes,1044.0,12,20,20
CI1833,56,entrepreneur,single,tertiary,no,28,yes,no,NA,15,may,1,-1,0,NA,10:56:02,10:59:58,no,236.0,10,56,2
CI1834,29,housemaid,single,tertiary,no,1135,yes,no,cellular,17,feb,1,-1,0,NA,17:41:21,17:46:44,yes,323.0,17,41,21
CI1835,36,technician,single,tertiary,no,39,yes,no,cellular,7,apr,2,-1,0,NA,15:34:35,15:37:49,no,194.0,15,34,35
CI1836,38,retired,married,secondary,no,4425,yes,no,NA,30,may,1,-1,0,NA,13:13:39,13:16:21,no,162.0,13,13,39
CI1837,27,management,divorced,tertiary,no,37,yes,no,NA,13,may,3,-1,0,NA,16:11:26,16:14:09,no,163.0,16,11,26
CI1838,51,retired,single,primary,yes,0,no,yes,cellular,29,jul,6,-1,0,NA,09:08:43,09:12:07,no,204.0,9,8,43
CI1839,32,management,single,tertiary,no,536,yes,no,NA,9,may,2,-1,0,NA,16:26:43,16:30:11,no,208.0,16,26,43
CI1840,32,management,divorced,tertiary,no,5,yes,yes,NA,8,may,1,-1,0,NA,13:07:31,13:09:45,no,134.0,13,7,31
CI1841,40,housemaid,single,tertiary,no,1293,yes,no,cellular,13,apr,3,-1,0,NA,11:14:12,11:16:20,no,128.0,11,14,12
CI1842,50,management,single,primary,no,12519,yes,no,cellular,21,nov,3,34,1,failure,17:02:43,17:12:58,yes,615.0,17,2,43
CI1843,28,entrepreneur,divorced,tertiary,no,909,no,yes,cellular,7,jul,1,-1,0,NA,13:04:48,13:13:40,yes,532.0,13,4,48
CI1844,29,retired,divorced,tertiary,no,1170,no,no,cellular,20,apr,1,-1,0,NA,16:54:07,17:01:40,yes,453.0,16,54,7
CI1845,27,student,divorced,tertiary,no,970,yes,no,cellular,13,feb,2,-1,0,NA,14:05:56,14:06:51,no,55.0,14,5,56
CI1846,44,management,divorced,tertiary,no,0,no,no,cellular,20,apr,1,-1,0,NA,11:46:07,11:48:20,yes,133.0,11,46,7
CI1847,22,self-employed,divorced,tertiary,no,1796,no,no,cellular,28,jun,3,-1,0,NA,09:07:02,09:13:11,yes,369.0,9,7,2
CI1848,30,student,divorced,primary,no,163,no,no,cellular,9,feb,3,-1,0,NA,17:52:27,17:56:11,no,224.0,17,52,27
CI1849,51,retired,single,primary,no,346,no,no,cellular,12,nov,2,192,3,failure,13:50:29,13:52:43,yes,134.0,13,50,29
CI1850,37,management,divorced,tertiary,no,243,no,no,cellular,27,aug,10,-1,0,NA,14:17:12,14:19:59,no,167.0,14,17,12
CI1851,54,entrepreneur,single,tertiary,no,1076,no,no,cellular,28,jan,1,-1,0,NA,11:14:42,11:20:20,no,338.0,11,14,42
CI1852,86,services,divorced,tertiary,no,614,no,no,telephone,9,dec,1,-1,0,NA,14:37:03,14:46:58,yes,595.0,14,37,3
CI1853,29,entrepreneur,divorced,tertiary,no,2,yes,yes,cellular,18,may,5,-1,0,NA,14:11:01,14:11:10,no,9.0,14,11,1
CI1854,42,management,divorced,tertiary,no,1080,yes,yes,cellular,13,may,3,370,4,failure,15:10:08,15:25:59,yes,951.0,15,10,8
CI1855,32,management,divorced,tertiary,no,226,yes,no,NA,5,jun,5,-1,0,NA,16:55:18,17:02:24,no,426.0,16,55,18
CI1856,50,technician,single,tertiary,no,4117,no,no,cellular,21,nov,1,-1,0,NA,16:09:46,16:18:36,yes,530.0,16,9,46
CI1857,60,entrepreneur,single,tertiary,no,824,yes,no,cellular,9,feb,1,558,7,other,16:30:52,16:32:59,yes,127.0,16,30,52
CI1858,50,entrepreneur,married,tertiary,no,376,no,no,cellular,27,aug,3,-1,0,NA,16:03:33,16:05:55,no,142.0,16,3,33
CI1859,26,management,divorced,primary,no,3342,yes,no,NA,4,jun,4,-1,0,NA,17:48:38,17:54:07,no,329.0,17,48,38
CI1860,34,retired,divorced,tertiary,no,5945,yes,no,cellular,8,may,1,170,1,failure,12:10:15,12:15:00,no,285.0,12,10,15
CI1861,27,retired,divorced,tertiary,no,338,no,yes,cellular,7,jul,1,-1,0,NA,14:37:22,14:46:17,no,535.0,14,37,22
CI1862,26,retired,divorced,tertiary,no,1646,no,no,cellular,18,sep,5,-1,0,NA,12:33:42,12:48:32,yes,890.0,12,33,42
CI1863,33,management,single,tertiary,no,89,yes,no,cellular,18,jul,2,-1,0,NA,09:05:23,09:10:01,yes,278.0,9,5,23
CI1864,28,unemployed,divorced,secondary,no,78,no,no,cellular,28,jan,2,-1,0,NA,15:45:16,15:54:30,no,554.0,15,45,16
CI1865,52,retired,divorced,tertiary,no,1205,no,no,telephone,19,aug,20,-1,0,NA,16:11:18,16:11:36,no,18.0,16,11,18
CI1866,31,housemaid,divorced,tertiary,no,605,yes,no,NA,28,may,1,-1,0,NA,10:35:05,10:38:47,no,222.0,10,35,5
CI1867,34,technician,married,tertiary,no,251,no,no,cellular,18,jul,1,-1,0,NA,17:07:53,17:18:34,yes,641.0,17,7,53
CI1868,57,technician,single,tertiary,no,1216,yes,no,NA,8,may,6,-1,0,NA,12:29:36,12:33:51,no,255.0,12,29,36
CI1869,47,management,single,tertiary,no,243,yes,no,cellular,4,feb,1,246,4,failure,17:02:34,17:06:14,no,220.0,17,2,34
CI1870,63,services,single,tertiary,no,2747,no,no,cellular,11,sep,1,80,1,failure,13:37:20,13:39:13,no,113.0,13,37,20
CI1871,35,admin.,single,tertiary,no,2074,yes,no,NA,5,jun,7,-1,0,NA,17:52:13,17:54:37,no,144.0,17,52,13
CI1872,57,retired,single,primary,no,3250,no,no,cellular,20,aug,3,-1,0,NA,17:41:30,17:44:12,no,162.0,17,41,30
CI1873,33,management,single,tertiary,no,687,yes,no,cellular,14,may,2,370,1,failure,17:51:13,17:52:25,no,72.0,17,51,13
CI1874,44,entrepreneur,divorced,tertiary,no,643,no,no,cellular,26,may,3,-1,0,NA,11:14:20,11:18:02,no,222.0,11,14,20
CI1875,60,services,single,primary,no,6307,yes,no,NA,11,jun,1,-1,0,NA,12:29:08,12:35:10,no,362.0,12,29,8
CI1876,35,technician,divorced,tertiary,no,111,yes,no,cellular,29,jan,1,195,3,failure,16:46:54,16:47:49,no,55.0,16,46,54
CI1877,56,technician,married,tertiary,no,985,no,yes,cellular,18,aug,2,-1,0,NA,12:54:27,12:56:57,no,150.0,12,54,27
CI1878,36,entrepreneur,single,primary,no,301,yes,no,NA,7,may,2,-1,0,NA,15:27:56,15:54:17,no,1581.0,15,27,56
CI1879,57,housemaid,single,primary,no,2893,no,no,cellular,8,aug,2,-1,0,NA,15:28:05,15:31:32,no,207.0,15,28,5
CI1880,49,housemaid,married,tertiary,no,0,no,no,cellular,28,jul,2,-1,0,NA,16:32:29,16:39:21,yes,412.0,16,32,29
CI1881,32,entrepreneur,divorced,tertiary,no,493,no,no,cellular,13,aug,2,-1,0,NA,16:54:23,16:59:12,no,289.0,16,54,23
CI1882,39,management,single,primary,no,1742,no,no,NA,9,jul,6,-1,0,NA,15:51:37,15:53:47,no,130.0,15,51,37
CI1883,28,management,divorced,tertiary,no,3430,yes,no,NA,6,jun,6,-1,0,NA,14:12:36,14:13:48,no,72.0,14,12,36
CI1884,39,management,divorced,primary,no,0,yes,yes,cellular,13,may,5,-1,0,NA,11:19:08,11:52:03,yes,1975.0,11,19,8
CI1885,55,services,married,tertiary,no,2204,no,no,cellular,22,feb,1,264,1,failure,14:29:12,14:33:33,yes,261.0,14,29,12
CI1886,41,entrepreneur,single,tertiary,no,862,no,no,cellular,18,nov,2,-1,0,NA,15:49:41,15:57:35,no,474.0,15,49,41
CI1887,39,entrepreneur,divorced,tertiary,no,1435,no,no,cellular,17,jun,1,296,19,other,13:27:31,13:33:54,yes,383.0,13,27,31
CI1888,45,management,single,tertiary,no,266,yes,no,cellular,12,may,1,-1,0,NA,13:05:44,13:10:21,no,277.0,13,5,44
CI1889,49,housemaid,single,secondary,no,1990,yes,no,cellular,19,nov,4,-1,0,NA,14:19:02,14:19:46,no,44.0,14,19,2
CI1890,35,student,single,primary,no,3698,yes,no,cellular,5,mar,1,-1,0,NA,14:45:43,14:47:29,yes,106.0,14,45,43
CI1891,56,retired,single,primary,no,2333,no,no,cellular,4,may,1,-1,0,NA,13:39:42,13:43:46,yes,244.0,13,39,42
CI1892,56,admin.,single,tertiary,no,5838,no,no,cellular,2,feb,2,230,2,failure,10:37:05,10:39:01,no,116.0,10,37,5
CI1893,37,technician,single,tertiary,no,1207,yes,no,telephone,6,apr,2,138,2,success,15:57:35,16:20:08,yes,1353.0,15,57,35
CI1894,32,entrepreneur,married,secondary,no,53,no,no,cellular,22,aug,2,-1,0,NA,15:18:48,15:29:59,yes,671.0,15,18,48
CI1895,32,student,single,primary,no,102,yes,no,cellular,18,jul,1,-1,0,NA,17:21:44,17:31:04,yes,560.0,17,21,44
CI1896,40,management,single,primary,no,1758,yes,no,NA,16,may,3,-1,0,NA,17:59:47,18:20:17,yes,1230.0,17,59,47
CI1897,40,management,divorced,tertiary,no,1101,yes,no,NA,16,may,1,-1,0,NA,16:35:53,16:39:27,no,214.0,16,35,53
CI1898,41,entrepreneur,single,tertiary,no,1385,no,no,NA,17,jun,1,-1,0,NA,14:39:44,14:42:09,no,145.0,14,39,44
CI1899,49,technician,divorced,tertiary,no,228,yes,no,cellular,2,mar,1,-1,0,NA,14:43:53,14:50:01,yes,368.0,14,43,53
CI1900,58,technician,single,tertiary,no,826,no,no,NA,12,jun,1,-1,0,NA,12:58:48,13:13:33,yes,885.0,12,58,48
CI1901,46,technician,married,tertiary,no,660,yes,no,cellular,29,jan,1,259,2,failure,09:27:04,09:44:10,no,1026.0,9,27,4
CI1902,60,technician,single,tertiary,no,1880,yes,no,NA,15,may,4,-1,0,NA,09:59:53,10:03:09,no,196.0,9,59,53
CI1903,37,management,divorced,tertiary,no,1316,yes,no,cellular,18,nov,1,172,2,failure,17:52:48,17:59:17,no,389.0,17,52,48
CI1904,50,management,single,primary,no,180,yes,no,cellular,16,apr,2,-1,0,NA,10:54:28,10:56:13,no,105.0,10,54,28
CI1905,58,retired,single,primary,no,3864,yes,no,cellular,15,jul,4,-1,0,NA,16:22:45,16:36:20,yes,815.0,16,22,45
CI1906,30,entrepreneur,divorced,tertiary,no,53,yes,no,cellular,18,jul,5,-1,0,NA,15:31:18,15:37:10,no,352.0,15,31,18
CI1907,30,unemployed,divorced,tertiary,no,679,yes,no,NA,23,may,3,-1,0,NA,15:21:37,15:27:49,no,372.0,15,21,37
CI1908,52,management,divorced,primary,no,0,no,no,cellular,15,jul,2,-1,0,NA,15:42:07,15:44:18,no,131.0,15,42,7
CI1909,31,entrepreneur,married,tertiary,no,105,yes,no,cellular,16,jul,1,-1,0,NA,16:04:00,16:05:12,no,72.0,16,4,0
CI1910,47,entrepreneur,single,tertiary,no,636,no,no,cellular,4,aug,2,-1,0,NA,13:32:18,13:39:14,no,416.0,13,32,18
CI1911,30,management,single,tertiary,no,486,yes,no,NA,29,may,3,-1,0,NA,10:42:58,11:01:27,yes,1109.0,10,42,58
CI1912,27,housemaid,divorced,tertiary,no,0,no,no,cellular,1,jun,1,-1,0,NA,13:04:28,13:07:29,no,181.0,13,4,28
CI1913,54,management,married,primary,no,4401,no,no,telephone,13,may,1,183,2,success,13:52:57,13:59:51,yes,414.0,13,52,57
CI1914,34,self-employed,single,tertiary,no,0,yes,no,NA,30,oct,1,-1,0,NA,16:08:06,16:10:40,yes,154.0,16,8,6
CI1915,36,entrepreneur,divorced,tertiary,no,18,no,no,cellular,21,aug,2,-1,0,NA,13:18:30,13:19:37,no,67.0,13,18,30
CI1916,59,entrepreneur,single,primary,no,4198,no,no,cellular,14,jan,1,91,10,success,15:17:52,15:23:01,yes,309.0,15,17,52
CI1917,41,technician,single,tertiary,no,0,no,no,NA,20,jun,1,-1,0,NA,14:59:43,15:01:12,no,89.0,14,59,43
CI1918,45,entrepreneur,single,tertiary,no,0,yes,yes,telephone,2,feb,2,208,1,failure,13:10:36,13:12:27,no,111.0,13,10,36
CI1919,39,management,single,tertiary,no,293,yes,no,NA,23,may,3,-1,0,NA,14:48:50,14:51:30,no,160.0,14,48,50
CI1920,45,technician,single,tertiary,no,251,yes,no,cellular,19,aug,2,-1,0,NA,12:58:37,13:00:19,no,102.0,12,58,37
CI1921,30,management,divorced,tertiary,no,2424,no,no,cellular,15,feb,1,95,2,success,11:48:41,11:54:18,yes,337.0,11,48,41
CI1922,37,management,divorced,tertiary,no,3764,no,no,NA,16,jun,1,-1,0,NA,16:58:52,17:06:03,no,431.0,16,58,52
CI1923,27,management,single,tertiary,no,4333,no,no,cellular,20,apr,1,-1,0,NA,11:48:54,11:51:37,yes,163.0,11,48,54
CI1924,35,retired,divorced,tertiary,no,3544,yes,no,cellular,8,jun,1,-1,0,NA,16:51:44,16:58:04,yes,380.0,16,51,44
CI1925,57,retired,married,secondary,no,429,yes,no,cellular,17,jul,1,-1,0,NA,16:30:10,16:34:15,no,245.0,16,30,10
CI1926,35,housemaid,divorced,primary,no,167,no,yes,cellular,11,jul,2,-1,0,NA,10:35:40,10:45:54,yes,614.0,10,35,40
CI1927,44,management,single,primary,no,858,yes,no,NA,21,may,5,-1,0,NA,13:37:15,13:43:17,no,362.0,13,37,15
CI1928,29,management,divorced,tertiary,no,314,yes,no,cellular,9,apr,1,316,2,other,10:42:25,10:45:06,no,161.0,10,42,25
CI1929,57,student,single,primary,no,894,yes,no,cellular,18,nov,1,-1,0,NA,13:53:56,13:55:15,no,79.0,13,53,56
CI1930,59,retired,single,primary,no,1,yes,no,cellular,29,apr,1,-1,0,NA,16:29:30,16:33:00,yes,210.0,16,29,30
CI1931,57,technician,single,tertiary,no,2,no,no,telephone,10,jul,2,-1,0,NA,17:51:25,17:53:49,no,144.0,17,51,25
CI1932,33,technician,single,tertiary,no,177,yes,no,cellular,11,may,1,-1,0,NA,12:23:37,12:25:17,no,100.0,12,23,37
CI1933,40,management,single,tertiary,no,1451,no,no,cellular,30,sep,1,121,1,success,10:54:55,10:56:52,yes,117.0,10,54,55
CI1934,32,retired,single,primary,no,169,no,no,telephone,14,aug,2,-1,0,NA,15:02:29,15:14:07,yes,698.0,15,2,29
CI1935,58,retired,single,primary,no,1016,no,no,telephone,11,mar,2,91,1,failure,12:24:51,12:26:09,no,78.0,12,24,51
CI1936,59,retired,single,primary,no,474,no,no,cellular,21,aug,1,-1,0,NA,14:10:14,14:14:26,yes,252.0,14,10,14
CI1937,28,management,single,tertiary,no,1021,yes,no,cellular,20,apr,2,326,1,other,12:25:41,12:38:35,no,774.0,12,25,41
CI1938,53,housemaid,married,tertiary,no,36,yes,yes,NA,2,jul,1,417,1,success,12:07:33,12:07:58,yes,25.0,12,7,33
CI1939,35,management,single,tertiary,no,503,yes,yes,NA,9,may,2,-1,0,NA,12:23:45,12:24:42,no,57.0,12,23,45
CI1940,42,management,single,tertiary,no,179,yes,no,cellular,17,nov,1,-1,0,NA,14:43:38,14:45:14,no,96.0,14,43,38
CI1941,54,management,divorced,tertiary,no,380,no,no,cellular,17,nov,2,-1,0,NA,15:55:45,16:07:21,yes,696.0,15,55,45
CI1942,32,technician,divorced,tertiary,no,678,yes,no,cellular,4,feb,1,246,4,failure,13:02:51,13:29:10,yes,1579.0,13,2,51
CI1943,43,housemaid,single,primary,no,4216,no,no,cellular,24,dec,2,195,2,success,14:12:10,14:14:40,yes,150.0,14,12,10
CI1944,39,management,divorced,primary,no,1522,no,no,NA,17,jun,4,-1,0,NA,12:13:18,12:16:02,no,164.0,12,13,18
CI1945,30,management,single,tertiary,no,791,yes,yes,cellular,22,jul,2,-1,0,NA,15:38:13,15:40:30,no,137.0,15,38,13
CI1946,30,management,divorced,tertiary,no,302,no,no,cellular,11,feb,3,-1,0,NA,09:39:38,09:48:26,yes,528.0,9,39,38
CI1947,38,technician,single,primary,no,7005,yes,no,cellular,25,jan,1,202,2,success,12:19:14,12:30:50,yes,696.0,12,19,14
CI1948,31,retired,single,tertiary,no,0,no,no,cellular,19,aug,2,-1,0,NA,17:51:59,17:53:20,no,81.0,17,51,59
CI1949,27,management,single,secondary,no,409,yes,no,cellular,18,may,1,-1,0,NA,10:21:43,10:30:28,yes,525.0,10,21,43
CI1950,47,management,single,primary,no,673,yes,yes,NA,6,jun,4,-1,0,NA,12:33:03,12:35:01,no,118.0,12,33,3
CI1951,33,retired,divorced,tertiary,no,85,yes,no,cellular,18,jul,1,-1,0,NA,17:15:58,17:17:34,no,96.0,17,15,58
CI1952,38,technician,married,tertiary,no,485,yes,no,cellular,2,feb,1,-1,0,NA,14:06:35,14:10:47,no,252.0,14,6,35
